date,campaign_name,spend,impressions,clicks
2023-11-18,tv_brand,5670.818454972305,255534,3992
2023-11-19,tv_brand,2681.2644885580403,151222,1908
2023-11-20,tv_brand,4849.729561574483,343847,10124
2023-11-21,tv_brand,3503.824558647409,221797,4260
2023-11-22,tv_brand,10929.021048721333,789052,21303
2023-11-23,tv_brand,5098.547546428579,365424,10972
2023-11-24,tv_brand,4175.529600734081,218184,7597
2023-11-25,tv_brand,4934.465289604781,343788,9770
2023-11-26,tv_brand,5097.172394289334,250005,4876
2023-11-27,tv_brand,3746.596406060639,225009,6104
2023-11-28,tv_brand,3832.249996438504,286935,9158
2023-11-29,tv_brand,2596.4022516662635,153596,2405
2023-11-30,tv_brand,5130.35189516631,294130,7998
2023-12-01,tv_brand,5884.230168917343,266775,7870
2023-12-02,tv_brand,4297.873356239623,200188,6361
2023-12-03,tv_brand,3730.945925511321,253366,4166
2023-12-04,tv_brand,2359.9392833151846,170981,2576
2023-12-05,tv_brand,1705.2330428959306,97939,1123
2023-12-06,tv_brand,2474.9342417431276,175119,4762
2023-12-07,tv_brand,3318.2959420051707,165143,4002
2023-12-08,tv_brand,3122.7011068593933,231277,6447
2023-12-09,tv_brand,1445.3719671680687,84950,1055
2023-12-10,tv_brand,2108.544416013128,113996,2173
2023-12-11,tv_brand,3661.9391666939077,267213,7009
2023-12-12,tv_brand,3007.663121389554,213122,6984
2023-12-13,tv_brand,3276.5417301974576,151663,2025
2023-12-14,tv_brand,2343.3401613465167,118621,3910
2023-12-15,tv_brand,2867.6276129360226,134101,3100
2023-12-16,tv_brand,2121.259143214008,138267,3393
2023-12-17,tv_brand,2766.809064222535,193208,3275
2023-12-18,tv_brand,1944.3064861656467,140785,1661
2023-12-19,tv_brand,1579.2055344529049,103345,2631
2023-12-20,tv_brand,2623.2762791856176,191982,2817
2023-12-21,tv_brand,2719.847233351398,152286,2470
2023-12-22,tv_brand,1596.9586724310989,111239,1846
2023-12-23,tv_brand,2245.5000388553754,127577,4440
2023-12-24,tv_brand,2136.555755557956,157552,3151
2023-12-25,tv_brand,374.28701108980954,18508,362
2023-12-26,tv_brand,248.86668300493034,16240,519
2023-12-27,tv_brand,114.8733436603533,7325,208
2023-12-28,tv_brand,340.6457834153839,20855,406
2023-12-29,tv_brand,227.83752402374893,14232,438
2023-12-30,tv_brand,338.0818491321225,21543,318
2023-12-31,tv_brand,355.4078056736514,24285,545
2024-01-01,tv_brand,4612.193684620258,286248,7389
2024-01-02,tv_brand,2231.4800576290313,138592,4094
2024-01-03,tv_brand,2295.374685328733,160425,4659
2024-01-04,tv_brand,1496.435341235112,108716,2721
2024-01-05,tv_brand,3074.657622729086,181608,2460
2024-01-06,tv_brand,3019.675476946595,164037,3217
2024-01-07,tv_brand,4299.103131511181,202821,5754
2024-01-08,tv_brand,5578.289538634084,327165,8682
2024-01-09,tv_brand,4747.695477780792,324025,3706
2024-01-10,tv_brand,6902.408252823538,444732,10994
2024-01-11,tv_brand,5475.56239154837,350508,8537
2024-01-12,tv_brand,5103.681200889742,238549,5978
2024-01-13,tv_brand,6158.006546542468,334115,11037
2024-01-14,tv_brand,4456.126591781004,245784,6282
2024-01-15,tv_brand,7590.833047201735,369568,9448
2024-01-16,tv_brand,6594.252597103118,382318,9148
2024-01-17,tv_brand,3933.4280027763552,232358,3612
2024-01-18,tv_brand,6118.530741783194,410137,8698
2024-01-19,tv_brand,6783.100839954332,460732,9516
2024-01-20,tv_brand,8548.40940283303,593698,18991
2024-01-21,tv_brand,6311.025368348246,383232,9269
2024-01-22,tv_brand,5049.303615052521,356187,8694
2024-01-23,tv_brand,6741.957895697611,496057,11494
2024-01-24,tv_brand,6229.681286700054,337936,8349
2024-01-25,tv_brand,12996.975090278287,885524,10776
2024-01-26,tv_brand,5556.88795185076,257869,5498
2024-01-27,tv_brand,7345.00478360649,405979,13534
2024-01-28,tv_brand,2906.709376814271,167669,3091
2024-01-29,tv_brand,4273.176844520605,243555,2641
2024-01-30,tv_brand,6303.782556714842,287908,5108
2024-01-31,tv_brand,5914.956970709035,320570,10898
2024-02-01,tv_brand,3870.998681940729,226525,3438
2024-02-02,tv_brand,6694.653906072494,359797,11643
2024-02-03,tv_brand,3202.4132858165935,206172,6892
2024-02-04,tv_brand,4453.757754225696,214750,2266
2024-02-05,tv_brand,2590.3221249190947,193022,3996
2024-02-06,tv_brand,2831.870500129004,165472,5339
2024-02-07,tv_brand,2967.733851096704,176943,1800
2024-02-08,tv_brand,2944.6851323681412,208951,2804
2024-02-09,tv_brand,1890.1368239610642,138761,4513
2024-02-10,tv_brand,2333.6535236355267,110257,2405
2024-02-11,tv_brand,3813.5080438904665,208615,3194
2024-02-12,tv_brand,1771.3795389763468,125295,1867
2024-02-13,tv_brand,2574.2006003920646,123002,1539
2024-02-14,tv_brand,713.9314520060116,50347,598
2024-02-15,tv_brand,854.394635350816,56597,843
2024-02-16,tv_brand,694.7657317195243,32368,757
2024-02-17,tv_brand,1151.8469948945515,86241,1359
2024-02-18,tv_brand,1120.2210466606848,61788,703
2024-02-19,tv_brand,2762.159038855056,166556,3106
2024-02-20,tv_brand,2708.446960604589,151910,3554
2024-02-21,tv_brand,1324.4085331747597,82546,1481
2024-02-22,tv_brand,1635.4032621465851,91458,2766
2024-02-23,tv_brand,2919.8549110596164,185447,5698
2024-02-24,tv_brand,1477.6194707178586,103665,1567
2024-02-25,tv_brand,1691.137823441536,110664,2899
2024-02-26,tv_brand,2391.269040963768,151843,4772
2024-02-27,tv_brand,2235.114831977488,161150,4288
2024-02-28,tv_brand,3830.593267579037,271666,6199
2024-02-29,tv_brand,3141.6137050947023,195649,2388
2024-03-01,tv_brand,2083.2304440988537,98915,2758
2024-03-02,tv_brand,1730.8088042105294,81929,1035
2024-03-03,tv_brand,1490.0799060756199,78025,802
2024-03-04,tv_brand,3358.111189483348,177096,4020
2024-03-05,tv_brand,2891.412285857369,185498,4891
2024-03-06,tv_brand,3533.756630504315,169657,2571
2024-03-07,tv_brand,5104.597660407741,253622,4535
2024-03-08,tv_brand,7715.267448057898,484660,7278
2024-03-09,tv_brand,2761.45499982838,148381,1645
2024-03-10,tv_brand,5534.429785860946,339873,3834
2024-03-11,tv_brand,5052.379509364846,237526,3903
2024-03-12,tv_brand,8873.987089120064,455217,15859
2024-03-13,tv_brand,2954.435329530998,146165,2617
2024-03-14,tv_brand,7228.249565655469,526738,6480
2024-03-15,tv_brand,6471.354213966174,374469,5822
2024-03-16,tv_brand,5343.930909910856,398970,12146
2024-03-17,tv_brand,3227.3733824515934,207285,2818
2024-03-18,tv_brand,4305.9061817526035,308206,10592
2024-03-19,tv_brand,7204.422494792267,366486,10304
2024-03-20,tv_brand,3750.2275125138117,224331,2651
2024-03-21,tv_brand,4169.812970298833,271932,6373
2024-03-22,tv_brand,3826.0026105832653,173118,3042
2024-03-23,tv_brand,11803.44502891868,651790,15299
2024-03-24,tv_brand,2479.603201140538,143986,3086
2024-03-25,tv_brand,4568.457667358131,325116,7231
2024-03-26,tv_brand,6003.95059193092,288164,4418
2024-03-27,tv_brand,3756.581439088883,233058,3171
2024-03-28,tv_brand,3389.5774480763585,225623,6017
2024-03-29,tv_brand,3604.101466354988,251670,2720
2024-03-30,tv_brand,4415.330867726176,252683,3292
2024-03-31,tv_brand,5198.220519464544,284759,3102
2024-04-01,tv_brand,6735.206297431668,306954,7346
2024-04-02,tv_brand,6123.441795754582,290640,7913
2024-04-03,tv_brand,3378.9307710718294,234945,4118
2024-04-04,tv_brand,6008.753264326501,338379,11506
2024-04-05,tv_brand,3114.893301775632,220834,4715
2024-04-06,tv_brand,2724.6729283378027,203996,2475
2024-04-07,tv_brand,4121.701641301982,185929,3567
2024-04-08,tv_brand,1479.5318141605098,87502,2899
2024-04-09,tv_brand,3930.8352683237913,288045,3535
2024-04-10,tv_brand,4487.526116491892,267795,7587
2024-04-11,tv_brand,2206.362645185093,110519,2552
2024-04-12,tv_brand,4948.754767274958,262999,4949
2024-04-13,tv_brand,1367.77777602239,80319,1445
2024-04-14,tv_brand,8387.061612541365,499901,15849
2024-04-15,tv_brand,2869.2122363036774,189768,4081
2024-04-16,tv_brand,1690.7614392390299,80409,2077
2024-04-17,tv_brand,1507.364976154963,70456,2090
2024-04-18,tv_brand,1282.6674162475763,95401,3051
2024-04-19,tv_brand,3101.042985350254,161473,4580
2024-04-20,tv_brand,1573.578604618472,107629,2123
2024-04-21,tv_brand,3027.4223420860294,190446,5543
2024-04-22,tv_brand,816.9605214602285,50312,763
2024-04-23,tv_brand,1311.3337477723105,81154,1767
2024-04-24,tv_brand,1531.8788400325045,86817,1041
2024-04-25,tv_brand,881.8835216313539,49147,846
2024-04-26,tv_brand,844.2624856459787,61513,2126
2024-04-27,tv_brand,1847.3960941891542,100683,3011
2024-04-28,tv_brand,827.8247892684706,47815,883
2024-04-29,tv_brand,1195.9712686197377,64680,2245
2024-04-30,tv_brand,1288.3943222614353,95221,1711
2024-05-01,tv_brand,2547.6784870822466,167312,4801
2024-05-02,tv_brand,2088.909210211753,119204,3846
2024-05-03,tv_brand,5169.463955945962,275002,6788
2024-05-04,tv_brand,1551.8371376615999,85096,1148
2024-05-05,tv_brand,2175.6956182172685,152517,1711
2024-05-06,tv_brand,2338.382276260325,158681,5057
2024-05-07,tv_brand,2638.050120487769,171149,3112
2024-05-08,tv_brand,1631.361293089143,112108,3907
2024-05-09,tv_brand,2126.467183400442,117924,3172
2024-05-10,tv_brand,2894.712863867537,216900,3397
2024-05-11,tv_brand,3285.0336021916523,184730,4290
2024-05-12,tv_brand,3446.0026607031295,159999,3681
2024-05-13,tv_brand,2708.7057508542853,199604,2976
2024-05-14,tv_brand,2094.5848351942154,110917,2051
2024-05-15,tv_brand,5225.654746909644,350765,8253
2024-05-16,tv_brand,3985.354368976102,218169,5143
2024-05-17,tv_brand,5688.0902038978975,416309,6829
2024-05-18,tv_brand,2475.090286164454,148427,3643
2024-05-19,tv_brand,4877.909808003403,258940,4907
2024-05-20,tv_brand,6117.431014387627,403444,5907
2024-05-21,tv_brand,5355.42911944467,322330,4036
2024-05-22,tv_brand,4852.472772317605,350476,8354
2024-05-23,tv_brand,6155.642951044769,403677,9803
2024-05-24,tv_brand,4944.537300589158,265771,6618
2024-05-25,tv_brand,6783.7373575030715,477740,7651
2024-05-26,tv_brand,6435.939484713106,344288,4958
2024-05-27,tv_brand,5972.445672826368,320313,5487
2024-05-28,tv_brand,4618.205127228239,344109,6250
2024-05-29,tv_brand,3150.077495632023,177807,4297
2024-05-30,tv_brand,5534.998249952558,329576,8848
2024-05-31,tv_brand,6297.922770219765,307964,8501
2024-06-01,tv_brand,3165.4062670928615,219323,4171
2024-06-02,tv_brand,8092.654417048189,455633,15641
2024-06-03,tv_brand,3639.138457573687,229803,7563
2024-06-04,tv_brand,7651.751272606727,534919,16624
2024-06-05,tv_brand,4329.4157217584925,267869,9275
2024-06-06,tv_brand,2426.579546474932,125682,2511
2024-06-07,tv_brand,7472.331443096366,432512,6500
2024-06-08,tv_brand,3810.3116295305167,207315,5212
2024-06-09,tv_brand,6820.541928959275,410028,9082
2024-06-10,tv_brand,1473.8541653050181,95831,3277
2024-06-11,tv_brand,6404.794678849737,442983,12982
2024-06-12,tv_brand,4342.940757983264,239240,5533
2024-06-13,tv_brand,2068.5055447939994,146590,4850
2024-06-14,tv_brand,3830.176996848783,229297,7132
2024-06-15,tv_brand,5830.725860579809,266764,4303
2024-06-16,tv_brand,3248.661995639389,203317,3531
2024-06-17,tv_brand,2158.6316589137646,121058,3444
2024-06-18,tv_brand,855.4076606284015,41312,621
2024-06-19,tv_brand,1537.8850120231307,69442,972
2024-06-20,tv_brand,1219.331763264618,81001,1119
2024-06-21,tv_brand,1079.4068525445957,78077,915
2024-06-22,tv_brand,931.4700963077225,58161,1463
2024-06-23,tv_brand,708.4969563177663,48670,1038
2024-06-24,tv_brand,1413.1534469932164,100933,2672
2024-06-25,tv_brand,1106.1908743270758,73610,1092
2024-06-26,tv_brand,727.2768806398465,45974,876
2024-06-27,tv_brand,893.692560121904,56964,1100
2024-06-28,tv_brand,1185.1103540056222,54921,1029
2024-06-29,tv_brand,1174.6484368218253,82936,2699
2024-06-30,tv_brand,2238.0374470905103,101102,2910
2024-07-01,tv_brand,5691.869028198741,390777,7178
2024-07-02,tv_brand,2900.022911597159,195114,2488
2024-07-03,tv_brand,2446.120241055142,126302,2194
2024-07-04,tv_brand,3860.813546051976,203949,2993
2024-07-05,tv_brand,1681.7007908899943,86168,2959
2024-07-06,tv_brand,4074.971565117249,198789,6182
2024-07-07,tv_brand,3656.6919170897395,259275,6291
2024-07-08,tv_brand,1782.7514425434226,127582,2795
2024-07-09,tv_brand,1541.5523239069087,102568,2054
2024-07-10,tv_brand,1818.4201964753117,116810,2697
2024-07-11,tv_brand,1974.508873766497,89308,2102
2024-07-12,tv_brand,2546.03933880923,172234,2648
2024-07-13,tv_brand,1990.580014118378,92710,2383
2024-07-14,tv_brand,2099.3078103802527,153323,3221
2024-07-15,tv_brand,3609.242267770987,255194,4006
2024-07-16,tv_brand,967.6941892252532,44753,1164
2024-07-17,tv_brand,2428.2182785972436,173554,4278
2024-07-18,tv_brand,2413.9678135986264,148912,4904
2024-07-19,tv_brand,2099.0136025312145,130276,1905
2024-07-20,tv_brand,2972.4665237007284,187445,6253
2024-07-21,tv_brand,2144.6773245759487,115155,2746
2024-07-22,tv_brand,4057.6765830799673,261693,5512
2024-07-23,tv_brand,4398.3667508444005,224424,3370
2024-07-24,tv_brand,3987.455669862069,210203,3306
2024-07-25,tv_brand,3468.7326866190333,156642,3689
2024-07-26,tv_brand,3758.2505739941057,214238,5080
2024-07-27,tv_brand,2073.042948653582,105457,2739
2024-07-28,tv_brand,3688.574786946839,184041,2660
2024-07-29,tv_brand,6900.701082637236,432178,8180
2024-07-30,tv_brand,4230.477006785227,309907,6715
2024-07-31,tv_brand,3137.848363206221,165565,5362
2024-08-01,tv_brand,9656.10191671718,530901,6599
2024-08-02,tv_brand,4180.397644389057,228619,6279
2024-08-03,tv_brand,7599.238813111447,493438,14580
2024-08-04,tv_brand,4144.665173153639,250342,5970
2024-08-05,tv_brand,9448.529996123258,599290,16063
2024-08-06,tv_brand,5053.760631068075,322422,9450
2024-08-07,tv_brand,2612.0435670485945,153458,4785
2024-08-08,tv_brand,2315.5835552225117,125981,1849
2024-08-09,tv_brand,5442.51104025988,285445,3757
2024-08-10,tv_brand,4966.143900599811,296784,5227
2024-08-11,tv_brand,4819.187309677873,332961,5238
2024-08-12,tv_brand,4537.224560380774,306783,4262
2024-08-13,tv_brand,5004.785735393968,272348,5430
2024-08-14,tv_brand,2461.9190512255495,126124,3077
2024-08-15,tv_brand,2452.269079660729,152829,4828
2024-08-16,tv_brand,4081.2506484636206,250958,4844
2024-08-17,tv_brand,4159.409462320518,242589,3259
2024-08-18,tv_brand,1767.0914625548442,105651,1276
2024-08-19,tv_brand,4741.593659702705,292093,4748
2024-08-20,tv_brand,4482.089089164107,317790,11031
2024-08-21,tv_brand,3141.5528560621465,172303,3199
2024-08-22,tv_brand,5446.367592159807,253652,8072
2024-08-23,tv_brand,2830.276454585689,144595,4592
2024-08-24,tv_brand,2906.2762620089347,208472,7063
2024-08-25,tv_brand,1417.8040863166104,87145,2642
2024-08-26,tv_brand,250.66729048965593,12903,448
2024-08-27,tv_brand,328.31145808389874,21220,662
2024-08-28,tv_brand,220.73615711868896,15556,201
2024-08-29,tv_brand,354.18492315587406,26130,400
2024-08-30,tv_brand,268.6212088840942,15027,282
2024-08-31,tv_brand,280.6819847247203,17223,298
2024-09-01,tv_brand,296.7969775430678,19689,403
2024-09-02,tv_brand,2659.124664667345,190745,2665
2024-09-03,tv_brand,1503.927847947363,92321,1364
2024-09-04,tv_brand,1315.7895046021201,95364,1486
2024-09-05,tv_brand,1287.7442131222103,61863,1442
2024-09-06,tv_brand,3660.001946580801,183980,2514
2024-09-07,tv_brand,4299.6864178196165,230967,5796
2024-09-08,tv_brand,2293.015405260545,159912,3195
2024-09-09,tv_brand,2666.904321183295,139836,3345
2024-09-10,tv_brand,4984.836536649779,303739,4129
2024-09-11,tv_brand,9179.128171664472,467537,10634
2024-09-12,tv_brand,2330.924026586334,133525,2391
2024-09-13,tv_brand,5560.126166174243,288234,8744
2024-09-14,tv_brand,4909.502667233765,268487,7965
2024-09-15,tv_brand,3186.3581105081075,199913,5651
2024-09-16,tv_brand,3723.932731263258,201168,5443
2024-09-17,tv_brand,5023.868914230551,244875,5151
2024-09-18,tv_brand,3034.4338530382406,223088,2442
2024-09-19,tv_brand,1541.3290211674778,112283,3836
2024-09-20,tv_brand,4005.2658438230364,263838,4238
2024-09-21,tv_brand,3487.228139120035,216185,4896
2024-09-22,tv_brand,2741.3314973574034,128179,2996
2024-09-23,tv_brand,4187.717934380089,310057,8152
2024-09-24,tv_brand,3350.593444467839,161963,5420
2024-09-25,tv_brand,6808.5557826282375,468229,10888
2024-09-26,tv_brand,6046.759877738573,335394,5299
2024-09-27,tv_brand,6262.374682661848,340508,9579
2024-09-28,tv_brand,4848.71310302502,293319,7212
2024-09-29,tv_brand,4301.655175098386,265956,6083
2024-09-30,tv_brand,5240.884192378971,315458,10626
2024-10-01,tv_brand,4753.207738551942,240581,7323
2024-10-02,tv_brand,7440.102839637416,547303,18278
2024-10-03,tv_brand,2903.9871444391,177583,5759
2024-10-04,tv_brand,3305.8839328655267,156015,1569
2024-10-05,tv_brand,5411.256780433951,255990,5669
2024-10-06,tv_brand,5320.0873716931055,256377,7046
2024-10-07,tv_brand,6103.289381611245,416764,6396
2024-10-08,tv_brand,2407.3632969601863,139451,1652
2024-10-09,tv_brand,2809.7084946196765,208607,6832
2024-10-10,tv_brand,4667.6762867856605,248031,7551
2024-10-11,tv_brand,7853.811829626645,523731,16903
2024-10-12,tv_brand,1893.8818272617143,114448,2975
2024-10-13,tv_brand,2445.188883134879,142758,3064
2024-10-14,tv_brand,4322.997586625718,218000,5623
2024-10-15,tv_brand,2017.308851771014,147245,3565
2024-10-16,tv_brand,3567.1048057734915,225307,6266
2024-10-17,tv_brand,2256.211608618434,146050,2571
2024-10-18,tv_brand,3510.9943968426887,203559,4676
2024-10-19,tv_brand,3047.176250379769,151575,1979
2024-10-20,tv_brand,4281.606499988889,221213,5180
2024-10-21,tv_brand,6894.3764258329,361270,10918
2024-10-22,tv_brand,5551.25457983601,307699,10478
2024-10-23,tv_brand,3676.0866090711384,264088,5709
2024-10-24,tv_brand,3879.1180329867175,278008,7849
2024-10-25,tv_brand,1518.2242186392823,92381,2758
2024-10-26,tv_brand,2042.0038841534888,111642,1276
2024-10-27,tv_brand,2897.9662494804684,151782,4926
2024-10-28,tv_brand,2648.3320601528426,129365,3083
2024-10-29,tv_brand,5216.93686623907,303510,9700
2024-10-30,tv_brand,2211.225723323583,116243,3769
2024-10-31,tv_brand,2146.841323035384,127740,1415
2024-11-01,tv_brand,5903.085791649367,397305,11571
2024-11-02,tv_brand,2825.2025026633723,144098,4274
2024-11-03,tv_brand,4016.8857329363755,198788,6369
2024-11-04,tv_brand,1528.7358971714975,68978,960
2024-11-05,tv_brand,1337.0095699961716,90723,1956
2024-11-06,tv_brand,2352.642049954656,174238,4586
2024-11-07,tv_brand,2646.671543389018,174815,5403
2024-11-08,tv_brand,1778.5716818103715,114018,2783
2024-11-09,tv_brand,1123.7759503732552,56206,862
2024-11-10,tv_brand,1128.7733073050306,71667,1607
2024-11-11,tv_brand,8539.660518771698,481598,6608
2024-11-12,tv_brand,7653.193896895805,436092,10800
2024-11-13,tv_brand,2748.282981793608,160110,1912
2024-11-14,tv_brand,2290.4385091799018,155209,3790
2024-11-15,tv_brand,2454.609723851532,171583,4912
2024-11-16,tv_brand,6818.661283626356,465544,14602
2024-11-17,tv_brand,4718.283085881093,271356,8267
2024-11-18,tv_brand,4697.170715688201,241180,7812
2024-11-19,tv_brand,7065.8094173044365,459360,13453
2024-11-20,tv_brand,4638.607238554079,314224,7088
2024-11-21,tv_brand,3445.6098185923092,254085,3360
2024-11-22,tv_brand,2989.3561287417183,215485,6165
2024-11-23,tv_brand,3874.892034373979,230267,2648
2024-11-24,tv_brand,4989.444646745275,363670,3936
2024-11-25,tv_brand,6106.952386609332,281690,8571
2024-11-26,tv_brand,6903.499735353863,343361,5648
2024-11-27,tv_brand,6753.283722916081,426608,14479
2024-11-28,tv_brand,6811.844438593793,402270,11766
2024-11-29,tv_brand,7514.129249863293,391830,4362
2024-11-30,tv_brand,11513.511684128052,540338,8847
2024-12-01,tv_brand,5137.628782535583,292289,4690
2024-12-02,tv_brand,5173.960779194478,241860,6480
2024-12-03,tv_brand,4611.175470555334,345536,3941
2024-12-04,tv_brand,6054.278437874916,322925,5301
2024-12-05,tv_brand,4221.692633929019,250721,8714
2024-12-06,tv_brand,4811.580485213407,351230,7212
2024-12-07,tv_brand,8709.594334452655,404239,13403
2024-12-08,tv_brand,5410.287858780196,356526,6360
2024-12-09,tv_brand,3121.450343918585,180419,4711
2024-12-10,tv_brand,4317.805814609382,194855,3343
2024-12-11,tv_brand,6987.9377175946665,423197,7267
2024-12-12,tv_brand,1564.802059774933,84666,2003
2024-12-13,tv_brand,4262.197080989632,295314,7254
2024-12-14,tv_brand,7375.6072374363885,399340,11042
2024-12-15,tv_brand,7728.949745676413,563751,15896
2024-12-16,tv_brand,4360.073705879629,326300,8002
2024-12-17,tv_brand,2834.3773722850583,195817,3281
2024-12-18,tv_brand,6129.33093481417,375522,9296
2024-12-19,tv_brand,5876.092849010485,377315,9386
2024-12-20,tv_brand,2450.158862348171,178615,3159
2024-12-21,tv_brand,3459.0036917334273,243641,5528
2024-12-22,tv_brand,2736.512583929055,199323,5251
2024-12-23,tv_brand,4117.870458212951,236433,5950
2024-12-24,tv_brand,7243.033762518388,417114,12382
2024-12-25,tv_brand,4446.3826987911125,237688,5213
2024-12-26,tv_brand,5848.394934933655,326504,8656
2024-12-27,tv_brand,6028.709677626292,281941,9373
2024-12-28,tv_brand,3832.2195823986826,253707,4149
2024-12-29,tv_brand,7201.998885518921,347862,3512
2024-12-30,tv_brand,1154.1032675156284,64314,1316
2024-12-31,tv_brand,2236.692467863787,152350,3181
2025-01-01,tv_brand,4420.1015950433575,256134,3447
2025-01-02,tv_brand,1683.772869419703,92111,2185
2025-01-03,tv_brand,3557.815124417547,198649,6197
2025-01-04,tv_brand,2308.4261418690176,105797,1374
2025-01-05,tv_brand,2704.8885338709606,139665,2700
2025-01-06,tv_brand,1801.674845691899,105502,1628
2025-01-07,tv_brand,1132.484812037444,56930,1346
2025-01-08,tv_brand,1385.7843976619758,84155,2564
2025-01-09,tv_brand,729.077401421497,45175,917
2025-01-10,tv_brand,1711.0580143171205,96968,1375
2025-01-11,tv_brand,1162.7470437752297,60483,853
2025-01-12,tv_brand,1374.073485094835,97704,3383
2025-01-13,tv_brand,5082.486906300261,339613,10604
2025-01-14,tv_brand,4947.458438027788,239532,3870
2025-01-15,tv_brand,4572.414764598068,214561,4353
2025-01-16,tv_brand,3425.057567391567,230167,5482
2025-01-17,tv_brand,3104.0879349287975,225668,6846
2025-01-18,tv_brand,4627.785769811952,278616,4397
2025-01-19,tv_brand,2911.4086189415584,213009,4893
2025-01-20,tv_brand,5658.158808314076,384890,13060
2025-01-21,tv_brand,3702.3392567081155,256777,4894
2025-01-22,tv_brand,5094.9095382215955,331563,5490
2025-01-23,tv_brand,4778.155054870488,226512,6378
2025-01-24,tv_brand,4193.573207517481,196152,6853
2025-01-25,tv_brand,3351.8626119152527,247941,3620
2025-01-26,tv_brand,2140.0315224529895,129471,3288
